Time,Source,Destination,Protocol,Country,Region,City,Org,Longitude,Latitude,Connection,Length,ARTT
2024-08-13 12:42:27,fe80::7690:bcff:fe35:4c67,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,ICMPv6,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,86,18
2024-08-13 12:42:31,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:42:31,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:42:31,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:42:31,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:42:32,2a00:1450:400c:c0c::bc,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,BE,Brussels Capital,Brussels,AS15169 Google LLC,4.3488,50.8505,ADSL,86,18
2024-08-13 12:42:32,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,3495471,18
2024-08-13 12:42:32,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:400c:c0c::bc,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,75,18
2024-08-13 12:42:32,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,32744,18
2024-08-13 12:42:37,2a00:1450:4009:816::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,388,18
2024-08-13 12:42:37,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:816::200e,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,1702,18
2024-08-13 12:42:43,2a00:1450:4009:816::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,308,18
2024-08-13 12:42:43,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:816::200e,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,924,18
2024-08-13 12:42:46,2620:1ec:42::132,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,US,Washington,Redmond,AS8068 Microsoft Corporation,-122.1215,47.674,ADSL,74,18
2024-08-13 12:42:47,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:42:47,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:42:47,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:42:47,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:42:52,2a00:1450:4009:821::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,86,18
2024-08-13 12:42:52,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:821::200e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,75,18
2024-08-13 12:42:53,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,R-GOOSE,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,1292,18
2024-08-13 12:42:53,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,3834906,18
2024-08-13 12:42:53,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,34907,18
2024-08-13 12:42:55,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:42:55,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,102,18
2024-08-13 12:43:02,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:43:02,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:43:03,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:43:03,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:43:06,2a00:23c4:53c5:bc01:42f6:bcff:fe57:2881,ff02::fb,MDNS,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,101,18
2024-08-13 12:43:13,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,fe80::7690:bcff:fe35:4c67,ICMPv6,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,86,18
2024-08-13 12:43:13,fe80::7690:bcff:fe35:4c67,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,ICMPv6,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,86,18
2024-08-13 12:43:14,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,2252452,18
2024-08-13 12:43:14,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,21957,18
2024-08-13 12:43:15,2a00:1450:4009:817::2003,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,5430,18
2024-08-13 12:43:15,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,R-GOOSE,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,2584,18
2024-08-13 12:43:15,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,2605917,18
2024-08-13 12:43:15,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:817::2003,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,5220,18
2024-08-13 12:43:15,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,22187,18
2024-08-13 12:43:17,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:43:17,2a00:1450:4009:816::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,7642,18
2024-08-13 12:43:17,2a00:1450:400c:c0c::bc,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,BE,Brussels Capital,Brussels,AS15169 Google LLC,4.3488,50.8505,ADSL,86,18
2024-08-13 12:43:17,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:43:17,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:816::200e,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,11125,18
2024-08-13 12:43:17,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:400c:c0c::bc,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,75,18
2024-08-13 12:43:19,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:43:19,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:43:23,2a00:1450:4009:816::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,308,18
2024-08-13 12:43:23,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:816::200e,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,1172,18
2024-08-13 12:43:25,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:43:25,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,102,18
2024-08-13 12:43:33,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:43:33,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:43:35,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:43:35,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,297314,18
2024-08-13 12:43:35,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:43:35,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,5510,18
2024-08-13 12:43:36,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,2879411,18
2024-08-13 12:43:36,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,24691,18
2024-08-13 12:43:37,2a00:1450:4009:821::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,86,18
2024-08-13 12:43:37,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,1067266,18
2024-08-13 12:43:37,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:821::200e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,75,18
2024-08-13 12:43:37,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,9418,18
2024-08-13 12:43:49,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:43:49,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:43:51,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:43:51,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:43:55,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:43:55,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,102,18
2024-08-13 12:43:57,2a00:1450:4009:816::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,6361,18
2024-08-13 12:43:57,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,R-GOOSE,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,2584,18
2024-08-13 12:43:57,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,4745559,18
2024-08-13 12:43:57,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:816::200e,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,8675,18
2024-08-13 12:43:57,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,43639,18
2024-08-13 12:44:00,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,fe80::7690:bcff:fe35:4c67,ICMPv6,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,86,18
2024-08-13 12:44:00,fe80::7690:bcff:fe35:4c67,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,ICMPv6,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,86,18
2024-08-13 12:44:02,2a00:1450:400c:c0c::bc,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,BE,Brussels Capital,Brussels,AS15169 Google LLC,4.3488,50.8505,ADSL,86,18
2024-08-13 12:44:02,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:400c:c0c::bc,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,75,18
2024-08-13 12:44:03,2a00:1450:4009:816::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,308,18
2024-08-13 12:44:03,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:816::200e,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,1172,18
2024-08-13 12:44:04,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:44:04,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:44:07,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:44:07,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:44:19,2a00:1450:4009:817::2003,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,5461,18
2024-08-13 12:44:19,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,2344477,18
2024-08-13 12:44:19,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:817::2003,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,4128,18
2024-08-13 12:44:19,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,23004,18
2024-08-13 12:44:20,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:44:20,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:44:22,2a00:1450:4009:821::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,86,18
2024-08-13 12:44:22,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:821::200e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,75,18
2024-08-13 12:44:23,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:44:23,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:44:25,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:44:25,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,102,18
2024-08-13 12:44:27,2a00:1450:4009:816::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,310,18
2024-08-13 12:44:27,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:816::200e,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,1291,18
2024-08-13 12:44:36,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:44:36,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:44:37,2a00:1450:4009:821::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.3,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,147,18
2024-08-13 12:44:37,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:821::200e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:44:38,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:44:38,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:44:40,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,R-GOOSE,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,3876,18
2024-08-13 12:44:40,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,3930185,18
2024-08-13 12:44:40,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,36723,18
2024-08-13 12:44:42,2a00:1450:4009:821::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,74,18
2024-08-13 12:44:42,2a00:1450:4009:821::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.3,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,130,18
2024-08-13 12:44:42,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:821::200e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:44:43,2a00:1450:4009:816::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,308,18
2024-08-13 12:44:43,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:816::200e,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,916,18
2024-08-13 12:44:46,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,fe80::7690:bcff:fe35:4c67,ICMPv6,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,86,18
2024-08-13 12:44:46,fe80::7690:bcff:fe35:4c67,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,ICMPv6,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,86,18
2024-08-13 12:44:47,2a00:1450:400c:c0c::bc,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,BE,Brussels Capital,Brussels,AS15169 Google LLC,4.3488,50.8505,ADSL,86,18
2024-08-13 12:44:47,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:400c:c0c::bc,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,75,18
2024-08-13 12:44:52,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:44:52,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,105,18
2024-08-13 12:44:54,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TLSv1.2,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,101,18
2024-08-13 12:44:54,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TCP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,74,18
2024-08-13 12:44:55,2603:1020:5:4::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,TCP,IE,Leinster,Dublin,AS8075 Microsoft Corporation,-6.2489,53.3331,ADSL,74,18
2024-08-13 12:44:55,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2603:1020:5:4::e,TLSv1.2,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,102,18
2024-08-13 12:44:57,2a00:1450:4009:816::200e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,310,18
2024-08-13 12:44:57,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:1450:4009:816::200e,QUIC,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,1294,18
2024-08-13 12:45:00,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,1865568,18
2024-08-13 12:45:00,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,2a00:23a0:1a2:2::e,UDP,GB,England,Poole,AS2856 British Telecommunications PLC,-1.9846,50.7143,ADSL,18630,18
2024-08-13 12:45:01,2a00:1450:4009:817::2003,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,QUIC,GB,England,London,AS15169 Google LLC,-0.1257,51.5085,ADSL,8106,18
2024-08-13 12:45:01,2a00:23a0:1a2:2::e,2a00:23c4:53c5:bc01:41f6:2273:f4cc:2174,UDP,GB,England,Bristol,AS2856 British Telecommunications PLC,-2.5966,51.4552,ADSL,2867924,18
