Time,Source,Destination,Protocol,Country,Region,City,Org,Longitude,Latitude,Connection,Length,ARTT
2024-08-12 18:47:47,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,37469,26
2024-08-12 18:47:47,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,345,26
2024-08-12 18:47:48,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,39428,27
2024-08-12 18:47:48,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,425,27
2024-08-12 18:47:49,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,36889,27
2024-08-12 18:47:49,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,345,27
2024-08-12 18:47:50,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,41500,27
2024-08-12 18:47:50,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,381,26
2024-08-12 18:47:51,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,40160,26
2024-08-12 18:47:51,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,345,27
2024-08-12 18:47:52,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,35159,26
2024-08-12 18:47:52,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,345,26
2024-08-12 18:47:53,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,39333,26
2024-08-12 18:47:53,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,345,27
2024-08-12 18:47:54,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,32000,27
2024-08-12 18:47:54,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,436,27
2024-08-12 18:47:55,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,23186,27
2024-08-12 18:47:55,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,436,27
2024-08-12 18:47:56,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,28037,27
2024-08-12 18:47:56,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,505,26
2024-08-12 18:47:57,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,29449,27
2024-08-12 18:47:57,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,436,27
2024-08-12 18:47:58,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,26180,26
2024-08-12 18:47:58,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,436,27
2024-08-12 18:47:59,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,28943,26
2024-08-12 18:47:59,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,367,27
2024-08-12 18:48:00,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,37416,26
2024-08-12 18:48:00,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,5756,27
2024-08-12 18:48:01,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,11856,27
2024-08-12 18:48:01,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,15170,27
2024-08-12 18:48:02,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,11414,26
2024-08-12 18:48:02,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,14990,26
2024-08-12 18:48:03,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,10583,26
2024-08-12 18:48:03,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,15015,27
2024-08-12 18:48:04,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,13765,26
2024-08-12 18:48:04,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,15119,26
2024-08-12 18:48:05,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,14082,27
2024-08-12 18:48:05,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,18014,26
2024-08-12 18:48:06,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,12273,26
2024-08-12 18:48:06,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,16465,27
2024-08-12 18:48:07,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,13290,26
2024-08-12 18:48:07,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,17116,26
2024-08-12 18:48:08,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,13736,27
2024-08-12 18:48:08,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,15916,26
2024-08-12 18:48:09,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,14340,27
2024-08-12 18:48:09,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,16303,27
2024-08-12 18:48:10,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,13265,27
2024-08-12 18:48:10,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,16252,26
2024-08-12 18:48:11,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,18231,27
2024-08-12 18:48:11,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,20157,27
2024-08-12 18:48:11,192.168.1.75,43.229.65.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,234,27
2024-08-12 18:48:11,43.229.65.1,192.168.1.75,UDP,IE,Leinster,Dublin,"AS6507 Riot Games, Inc",-6.2489,53.3331,ADSL,156,28
2024-08-12 18:48:12,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,15148,26
2024-08-12 18:48:12,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,16970,26
2024-08-12 18:48:12,192.168.1.75,43.229.65.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,156,27
2024-08-12 18:48:12,43.229.65.1,192.168.1.75,UDP,IE,Leinster,Dublin,"AS6507 Riot Games, Inc",-6.2489,53.3331,ADSL,156,27
2024-08-12 18:48:13,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,15656,27
2024-08-12 18:48:13,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,19575,26
2024-08-12 18:48:13,192.168.1.75,43.229.65.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,234,27
2024-08-12 18:48:13,43.229.65.1,192.168.1.75,UDP,IE,Leinster,Dublin,"AS6507 Riot Games, Inc",-6.2489,53.3331,ADSL,234,27
2024-08-12 18:48:14,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,14181,26
2024-08-12 18:48:14,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,18030,26
2024-08-12 18:48:14,43.229.65.1,192.168.1.75,UDP,IE,Leinster,Dublin,"AS6507 Riot Games, Inc",-6.2489,53.3331,ADSL,78,25
2024-08-12 18:48:15,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,16037,26
2024-08-12 18:48:15,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,18992,27
2024-08-12 18:48:16,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,16349,27
2024-08-12 18:48:16,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,19620,27
2024-08-12 18:48:17,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,15602,27
2024-08-12 18:48:17,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,19550,27
2024-08-12 18:48:18,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,17391,27
2024-08-12 18:48:18,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,20277,26
2024-08-12 18:48:19,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,13873,27
2024-08-12 18:48:19,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,18498,26
2024-08-12 18:48:20,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,13955,27
2024-08-12 18:48:20,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,18795,26
2024-08-12 18:48:21,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,11045,26
2024-08-12 18:48:21,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,14968,26
2024-08-12 18:48:22,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,11949,26
2024-08-12 18:48:22,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,14888,27
2024-08-12 18:48:23,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,12484,27
2024-08-12 18:48:23,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,14859,27
2024-08-12 18:48:24,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,15802,26
2024-08-12 18:48:24,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,16473,27
2024-08-12 18:48:25,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,15163,27
2024-08-12 18:48:25,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,18687,26
2024-08-12 18:48:26,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,17323,27
2024-08-12 18:48:26,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,21136,26
2024-08-12 18:48:27,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,14323,26
2024-08-12 18:48:27,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,19047,26
2024-08-12 18:48:28,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,12957,27
2024-08-12 18:48:28,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,17016,27
2024-08-12 18:48:29,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,14839,26
2024-08-12 18:48:29,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,20275,26
2024-08-12 18:48:30,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,30407,27
2024-08-12 18:48:30,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,21392,27
2024-08-12 18:48:31,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,41533,27
2024-08-12 18:48:31,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,24140,26
2024-08-12 18:48:32,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,35020,26
2024-08-12 18:48:32,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,20115,27
2024-08-12 18:48:33,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,31419,26
2024-08-12 18:48:33,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,19112,26
2024-08-12 18:48:34,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,31701,27
2024-08-12 18:48:34,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,20060,26
2024-08-12 18:48:35,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,30217,26
2024-08-12 18:48:35,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,18704,26
2024-08-12 18:48:36,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,34657,26
2024-08-12 18:48:36,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,21882,27
2024-08-12 18:48:37,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,31355,26
2024-08-12 18:48:37,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,21693,27
2024-08-12 18:48:38,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,27580,27
2024-08-12 18:48:38,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,21161,26
2024-08-12 18:48:39,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,41400,27
2024-08-12 18:48:39,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,22870,27
2024-08-12 18:48:40,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,40704,26
2024-08-12 18:48:40,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,24628,27
2024-08-12 18:48:41,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,56079,26
2024-08-12 18:48:41,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,24160,27
2024-08-12 18:48:42,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,41286,27
2024-08-12 18:48:42,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,19331,26
2024-08-12 18:48:43,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,50872,27
2024-08-12 18:48:43,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,25128,27
2024-08-12 18:48:44,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,41122,27
2024-08-12 18:48:44,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,19334,27
2024-08-12 18:48:45,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,36807,26
2024-08-12 18:48:45,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,21252,27
2024-08-12 18:48:46,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,36238,27
2024-08-12 18:48:46,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,24732,27
2024-08-12 18:48:47,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,38115,27
2024-08-12 18:48:47,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,25609,26
2024-08-12 18:48:48,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,31251,26
2024-08-12 18:48:48,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,22847,26
2024-08-12 18:48:49,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,26863,27
2024-08-12 18:48:49,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,21298,26
2024-08-12 18:48:50,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,27009,27
2024-08-12 18:48:50,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,20260,26
2024-08-12 18:48:51,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,15954,27
2024-08-12 18:48:51,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,20317,26
2024-08-12 18:48:52,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,25331,26
2024-08-12 18:48:52,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,19276,27
2024-08-12 18:48:53,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,20884,26
2024-08-12 18:48:53,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,19905,27
2024-08-12 18:48:54,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,33246,27
2024-08-12 18:48:54,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,22519,26
2024-08-12 18:48:55,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,29498,26
2024-08-12 18:48:55,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,21853,26
2024-08-12 18:48:56,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,29792,26
2024-08-12 18:48:56,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,22824,26
2024-08-12 18:48:57,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,27142,27
2024-08-12 18:48:57,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,24959,27
2024-08-12 18:48:58,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,18730,27
2024-08-12 18:48:58,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,21909,27
2024-08-12 18:48:59,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,12916,27
2024-08-12 18:48:59,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,22382,27
2024-08-12 18:49:00,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,13218,26
2024-08-12 18:49:00,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,25273,26
2024-08-12 18:49:01,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,25002,26
2024-08-12 18:49:01,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,23303,27
2024-08-12 18:49:02,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,25431,27
2024-08-12 18:49:02,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,23843,27
2024-08-12 18:49:03,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,28215,26
2024-08-12 18:49:03,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,23093,27
2024-08-12 18:49:04,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,25643,27
2024-08-12 18:49:04,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,26110,27
2024-08-12 18:49:05,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,30663,27
2024-08-12 18:49:05,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,23731,27
2024-08-12 18:49:06,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,33442,26
2024-08-12 18:49:06,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,23455,27
2024-08-12 18:49:07,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,30002,26
2024-08-12 18:49:07,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,24158,27
2024-08-12 18:49:08,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,21891,27
2024-08-12 18:49:08,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,25032,27
2024-08-12 18:49:09,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,29284,26
2024-08-12 18:49:09,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,23675,26
2024-08-12 18:49:10,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,29077,26
2024-08-12 18:49:10,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,24185,27
2024-08-12 18:49:11,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,28640,26
2024-08-12 18:49:11,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,25441,27
2024-08-12 18:49:12,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,28416,27
2024-08-12 18:49:12,192.168.1.75,162.249.72.1,UDP,GB,Greater London,London,BT,51.519304106137376,-0.1265381171205353,ADSL,26099,27
2024-08-12 18:49:13,162.249.72.1,192.168.1.75,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,ADSL,32076,27
